"","gid","title","subtype","label","src","date"
"12512","A/mallard/New_Brunswick/00593/2010C","A/mallard/New_Brunswick/00593/2010","H3N7","nz","NCBI",2010-08-15
"12513","A/mallard/New_Brunswick/00854/2010C","A/mallard/New_Brunswick/00854/2010","H4N6","nz","NCBI",2010-09-13
"12514","A/mallard/New_Brunswick/00879/2010C","A/mallard/New_Brunswick/00879/2010","H4N9","nz","NCBI",2010-09-12
"12515","A/mallard/New_Brunswick/00979/2010C","A/mallard/New_Brunswick/00979/2010","H4N8","nz","NCBI",2010-09-16
"12516","A/mallard/New_Brunswick/02293/2007C","A/mallard/New_Brunswick/02293/2007","H4N6","nz","NCBI",2007-08-20
"12517","A/mallard/New_Brunswick/02294/2007C","A/mallard/New_Brunswick/02294/2007","H4N6","nz","NCBI",2007-08-20
"12518","A/mallard/New_Brunswick/02311/2007C","A/mallard/New_Brunswick/02311/2007","H4N6","nz","NCBI",2007-08-20
"12519","A/mallard/New_Brunswick/03396/2009C","A/mallard/New_Brunswick/03396/2009","H3N8","nz","NCBI",2009-08-09
"12520","A/mallard/New_Brunswick/03397/2009C","A/mallard/New_Brunswick/03397/2009","H3N8","nz","NCBI",2009-08-09
"12521","A/mallard/New_Brunswick/03482/2009C","A/mallard/New_Brunswick/03482/2009","H3N8","nz","NCBI",2009-08-14
"12522","A/mallard/New_Brunswick/04394/2007C","A/mallard/New_Brunswick/04394/2007","H10N7","nz","NCBI",2007-09-04
"12523","A/mallard/New_Brunswick/04400/2007C","A/mallard/New_Brunswick/04400/2007","H3N8","nz","NCBI",2007-09-04
"12524","A/mallard/New_Brunswick/04482/2007C","A/mallard/New_Brunswick/04482/2007","H3N8","nz","NCBI",2007-09-04
"12525","A/mallard/New_Brunswick/04485/2007C","A/mallard/New_Brunswick/04485/2007","H3N8","nz","NCBI",2007-09-04
"12526","A/mallard/New_Hampshire/16-029391-25/2016M","A/mallard/New_Hampshire/16-029391-25/2016","H5N3","nz","NCBI",2016-09-06
"12527","A/mallard/New_Hampshire/AH0190827/2021O","A/mallard/New_Hampshire/AH0190827/2021","H5N3","nz","NCBI",2021-09-08
"12528","A/mallard/New_Hampshire/AH0190828/2021O","A/mallard/New_Hampshire/AH0190828/2021","H5N3","nz","NCBI",2021-09-08
"12529","A/mallard/New_Hampshire/AH0191205/2021O","A/mallard/New_Hampshire/AH0191205/2021","H5N3","nz","NCBI",2021-09-08
"12530","A/mallard/New_Jersey/16-000670-2/2015M","A/mallard/New_Jersey/16-000670-2/2015","H6N1","nz","NCBI",2015-12-30
"12531","A/mallard/New_Jersey/A00122457/2008K","A/mallard/New_Jersey/A00122457/2008","H7N8","nz","NCBI",2008-11-22
"12532","A/mallard/New_Jersey/AH0005870/2014K","A/mallard/New_Jersey/AH0005870/2014","H3N8","nz","NCBI",2014-06-15
"12533","A/mallard/New_Jersey/AH0005885/2014K","A/mallard/New_Jersey/AH0005885/2014","H3N8","nz","NCBI",2014-06-15
"12534","A/mallard/New_Jersey/AI09-5121/2009C","A/mallard/New_Jersey/AI09-5121/2009","H3N8","nz","NCBI",2009-09-29
"12535","A/mallard/New_Jersey/AI09-5122/2009C","A/mallard/New_Jersey/AI09-5122/2009","H11N9","nz","NCBI",2009-09-28
"12536","A/mallard/New_Jersey/AI09-5137/2009C","A/mallard/New_Jersey/AI09-5137/2009","H4N9","nz","NCBI",2009-09-28
"12537","A/mallard/New_Jersey/AI09-5361/2009C","A/mallard/New_Jersey/AI09-5361/2009","H11N9","nz","NCBI",2009-09-28
"12538","A/mallard/New_Jersey/AI09-5405/2009C","A/mallard/New_Jersey/AI09-5405/2009","H6N2","nz","NCBI",2009-09-28
"12539","A/mallard/New_Jersey/AI09-6426/2009C","A/mallard/New_Jersey/AI09-6426/2009","H4N9","nz","NCBI",2009-09-28
"12540","A/mallard/New_Jersey/AI09-6434/2009C","A/mallard/New_Jersey/AI09-6434/2009","H6N2","nz","NCBI",2009-09-28
"12541","A/mallard/New_Jersey/AI09-6446/2009C","A/mallard/New_Jersey/AI09-6446/2009","H4N1","nz","NCBI",2009-09-28
"12542","A/mallard/New_Jersey/ND0007057/2013K","A/mallard/New_Jersey/ND0007057/2013","H4N8","nz","NCBI",2013-08-28
"12543","A/mallard/New_Jersey/ND0007063/2013K","A/mallard/New_Jersey/ND0007063/2013","H4N8","nz","NCBI",2013-08-28
"12544","A/mallard/New_Jersey/ND0007132/2013K","A/mallard/New_Jersey/ND0007132/2013","H4N8","nz","NCBI",2013-08-28
"12545","A/mallard/New_Jersey/Sg-00760/2008C","A/mallard/New_Jersey/Sg-00760/2008","H4N6","nz","NCBI",2008-09-21
"12546","A/mallard/New_Jersey/Sg-00884/2008C","A/mallard/New_Jersey/Sg-00884/2008","H11N2","nz","NCBI",2008-09-22
"12547","A/mallard/New_Jersey/Sg-00888/2008C","A/mallard/New_Jersey/Sg-00888/2008","H3N2","nz","NCBI",2008-09-23
"12548","A/mallard/New_Jersey/Sg-00892/2008C","A/mallard/New_Jersey/Sg-00892/2008","H3N8","nz","NCBI",2008-09-20
"12549","A/mallard/New_Jersey/Sg-00893/2008C","A/mallard/New_Jersey/Sg-00893/2008","H3N2","nz","NCBI",2008-09-23
"12550","A/mallard/New_Jersey/Sg-00895/2008C","A/mallard/New_Jersey/Sg-00895/2008","H3N8","nz","NCBI",2008-09-20
"12551","A/mallard/New_Jersey/Sg-00939/2008C","A/mallard/New_Jersey/Sg-00939/2008","H4N6","nz","NCBI",2008-09-21
"12552","A/mallard/New_Jersey/Sg-00941/2008C","A/mallard/New_Jersey/Sg-00941/2008","H4N6","nz","NCBI",2008-09-21
"12553","A/mallard/New_Jersey/Sg-00943/2008C","A/mallard/New_Jersey/Sg-00943/2008","H4N6","nz","NCBI",2008-09-21
"12554","A/mallard/New_Jersey/Sg-00965/2008C","A/mallard/New_Jersey/Sg-00965/2008","H4N6","nz","NCBI",2008-09-21
"12555","A/mallard/New_Jersey/Sg-00966/2008C","A/mallard/New_Jersey/Sg-00966/2008","H4N6","nz","NCBI",2008-09-21
"12556","A/mallard/New_Jersey/Sg-00967/2008C","A/mallard/New_Jersey/Sg-00967/2008","H4N6","nz","NCBI",2008-09-21
"12557","A/mallard/New_York/189/1982C","A/mallard/New_York/189/1982","H5N2","nz","NCBI",1982-12-01
"12558","A/mallard/New_York/66861/1978C","A/mallard/New_York/66861/1978","H2N3","nz","NCBI",1978-06-15
"12559","A/mallard/New_York/6750/1978C","A/mallard/New_York/6750/1978","H2N2","nz","NCBI",1978-06-15
"12560","A/mallard/New_York/A00723392/2009K","A/mallard/New_York/A00723392/2009","H7N3","nz","NCBI",2009-12-12
"12561","A/mallard/New_York/A00723400/2009K","A/mallard/New_York/A00723400/2009","H7N4","nz","NCBI",2009-12-12
"12562","A/mallard/New_York/AH0049315/2016K","A/mallard/New_York/AH0049315/2016","H7N3","nz","NCBI",2016-01-25
"12563","A/mallard/New_York/AH0081570/2016K","A/mallard/New_York/AH0081570/2016","H7N7","nz","NCBI",2016-01-29
"12564","A/mallard/New_York/AH0179244/2021O","A/mallard/New_York/AH0179244/2021","H5N4","nz","NCBI",2021-08-11
"12565","A/mallard/New_York/AH0179250/2021O","A/mallard/New_York/AH0179250/2021","H2N5","nz","NCBI",2021-08-11
"12566","A/mallard/New_York/AH0179308/2021O","A/mallard/New_York/AH0179308/2021","H5N3","nz","NCBI",2021-08-26
"12567","A/mallard/New_York/AH0179349/2021O","A/mallard/New_York/AH0179349/2021","H4N6","nz","NCBI",2021-09-01
"12568","A/mallard/New_York/AH0179374/2021O","A/mallard/New_York/AH0179374/2021","H4N6","nz","NCBI",2021-09-03
"12569","A/mallard/New_York/AH0179389/2021O","A/mallard/New_York/AH0179389/2021","H5N3","nz","NCBI",2021-09-03
"12570","A/mallard/New_York/AH0179402/2021O","A/mallard/New_York/AH0179402/2021","H4N1","nz","NCBI",2021-09-08
"12571","A/mallard/New_York/AH0179439/2021O","A/mallard/New_York/AH0179439/2021","H3N8","nz","NCBI",2021-09-07
"12572","A/mallard/New_York/AH0179440/2021O","A/mallard/New_York/AH0179440/2021","H3N1","nz","NCBI",2021-09-07
"12573","A/mallard/New_Zealand/1365-350/2005C","A/mallard/New_Zealand/1365-350/2005","H6N9","nz","NCBI",2005-06-15
"12574","A/mallard/New_Zealand/1615-17/2004C","A/mallard/New_Zealand/1615-17/2004","H4N6","nz","NCBI",2004-06-15
"12575","A/mallard/New_Zealand/449-66/2004C","A/mallard/New_Zealand/449-66/2004","H4N6","nz","NCBI",2004-06-15
"12576","A/mallard/New_Zealand/449-81/2004C","A/mallard/New_Zealand/449-81/2004","H2N3","nz","NCBI",2004-06-15
"12577","A/mallard/North_Carolina/1321371/2004C","A/mallard/North_Carolina/1321371/2004","H10N7","nz","NCBI",2004-12-21
"12578","A/Mallard/North_Carolina/AH0114261S/2017M","A/Mallard/North_Carolina/AH0114261S/2017","H4N8","nz","NCBI",2017-06-15
"12579","A/mallard/North_Dakota/16-036222-1/2016M","A/mallard/North_Dakota/16-036222-1/2016","H5N1","nz","NCBI",2016-10-26
"12580","A/Mallard/North_Dakota/AH0004210S/2015M","A/Mallard/North_Dakota/AH0004210S/2015","H3N8","nz","NCBI",2015-06-15
"12581","A/Mallard/North_Dakota/AH0004268S/2015M","A/Mallard/North_Dakota/AH0004268S/2015","H3N8","nz","NCBI",2015-06-15
"12582","A/Mallard/North_Dakota/AH0037693S/2015M","A/Mallard/North_Dakota/AH0037693S/2015","H3N8","nz","NCBI",2015-06-15
"12583","A/mallard/North_Dakota/AH0050030/2015K","A/mallard/North_Dakota/AH0050030/2015","H3N8","nz","NCBI",2015-10-09
"12584","A/Mallard/North_Dakota/AH0050033S/2015M","A/Mallard/North_Dakota/AH0050033S/2015","H3N8","nz","NCBI",2015-06-15
"12585","A/mallard/North_Dakota/Sg-00703/2008C","A/mallard/North_Dakota/Sg-00703/2008","H12N4","nz","NCBI",2008-09-02
"12586","A/mallard/North_Dakota/Sg-00737/2008C","A/mallard/North_Dakota/Sg-00737/2008","H6N8","nz","NCBI",2008-09-05
"12587","A/mallard/Nova_Scotia/00084/2010C","A/mallard/Nova_Scotia/00084/2010","H1N1","nz","NCBI",2010-09-10
"12588","A/mallard/Nova_Scotia/00085/2010C","A/mallard/Nova_Scotia/00085/2010","H1N1","nz","NCBI",2010-09-10
"12589","A/mallard/Nova_Scotia/00088/2010C","A/mallard/Nova_Scotia/00088/2010","H1N1","nz","NCBI",2010-09-10
"12590","A/mallard/Nova_Scotia/00093/2010C","A/mallard/Nova_Scotia/00093/2010","H1N1","nz","NCBI",2010-09-10
"12591","A/mallard/Nova_Scotia/00346/2010C","A/mallard/Nova_Scotia/00346/2010","H1N1","nz","NCBI",2010-08-08
"12592","A/mallard/Nova_Scotia/00372/2010C","A/mallard/Nova_Scotia/00372/2010","H7N7","nz","NCBI",2010-08-08
"12593","A/mallard/Nova_Scotia/00375/2010C","A/mallard/Nova_Scotia/00375/2010","H10N7","nz","NCBI",2010-08-08
"12594","A/mallard/Nova_Scotia/00778/2010C","A/mallard/Nova_Scotia/00778/2010","H3N8","nz","NCBI",2010-09-07
"12595","A/mallard/Nova_Scotia/01013/2010C","A/mallard/Nova_Scotia/01013/2010","H6N1","nz","NCBI",2010-09-20
"12596","A/mallard/Nova_Scotia/01016/2010C","A/mallard/Nova_Scotia/01016/2010","H3N8","nz","NCBI",2010-09-20
"12597","A/mallard/Nova_Scotia/02151/2007C","A/mallard/Nova_Scotia/02151/2007","H1N1","nz","NCBI",2007-08-08
"12598","A/mallard/Nova_Scotia/02153/2007C","A/mallard/Nova_Scotia/02153/2007","H1N1","nz","NCBI",2007-08-08
"12599","A/mallard/Nova_Scotia/02238/2007C","A/mallard/Nova_Scotia/02238/2007","H4N6","nz","NCBI",2007-06-15
"12600","A/mallard/Nova_Scotia/02286/2007C","A/mallard/Nova_Scotia/02286/2007","H7N4","nz","NCBI",2007-08-21
"12601","A/mallard/Nova_Scotia/02320/2007C","A/mallard/Nova_Scotia/02320/2007","H4N6","nz","NCBI",2007-08-25
"12602","A/mallard/Nova_Scotia/02335/2007C","A/mallard/Nova_Scotia/02335/2007","H4N6","nz","NCBI",2007-08-26
"12603","A/mallard/Nova_Scotia/02446/2007C","A/mallard/Nova_Scotia/02446/2007","H4N6","nz","NCBI",2007-08-28
"12604","A/mallard/Nova_Scotia/03271/2009C","A/mallard/Nova_Scotia/03271/2009","H3N8","nz","NCBI",2009-08-06
"12605","A/mallard/Ohio/06OS2050/2006M","A/mallard/Ohio/06OS2050/2006","H6N5","nz","NCBI",2006-10-21
"12606","A/mallard/Ohio/08OS1270/2008C","A/mallard/Ohio/08OS1270/2008","H4N6","nz","NCBI",2008-08-07
"12607","A/mallard/Ohio/102/1986C","A/mallard/Ohio/102/1986","H11N3","nz","NCBI",1986-10-24
"12608","A/mallard/Ohio/10OS1319/2010C","A/mallard/Ohio/10OS1319/2010","H4N6","nz","NCBI",2010-08-02
"12609","A/mallard/Ohio/10OS1467/2010C","A/mallard/Ohio/10OS1467/2010","H3N2","nz","NCBI",2010-08-18
"12610","A/mallard/Ohio/10OS1469/2010C","A/mallard/Ohio/10OS1469/2010","H3N2","nz","NCBI",2010-08-18
"12611","A/mallard/Ohio/10OS1470/2010C","A/mallard/Ohio/10OS1470/2010","H3N2","nz","NCBI",2010-08-18
"12612","A/mallard/Ohio/118/1993C","A/mallard/Ohio/118/1993","H1N1","nz","NCBI",1993-10-15
"12613","A/mallard/Ohio/11OS1961/2011C","A/mallard/Ohio/11OS1961/2011","H5N2","nz","NCBI",2011-07-28
"12614","A/mallard/Ohio/11OS1966/2011C","A/mallard/Ohio/11OS1966/2011","H10N3","nz","NCBI",2011-08-01
"12615","A/mallard/Ohio/11OS1991/2011C","A/mallard/Ohio/11OS1991/2011","H1N1","nz","NCBI",2011-08-08
"12616","A/mallard/Ohio/11OS1992/2011C","A/mallard/Ohio/11OS1992/2011","H3N8","nz","NCBI",2011-08-12
"12617","A/mallard/Ohio/11OS1993/2011C","A/mallard/Ohio/11OS1993/2011","H1N1","nz","NCBI",2011-08-12
"12618","A/mallard/Ohio/11OS1998/2011C","A/mallard/Ohio/11OS1998/2011","H1N1","nz","NCBI",2011-08-13
"12619","A/mallard/Ohio/11OS2001/2011C","A/mallard/Ohio/11OS2001/2011","H1N1","nz","NCBI",2011-08-15
"12620","A/mallard/Ohio/11OS2006/2011C","A/mallard/Ohio/11OS2006/2011","H5N2","nz","NCBI",2011-08-15
"12621","A/mallard/Ohio/11OS2010/2011C","A/mallard/Ohio/11OS2010/2011","H7N8","nz","NCBI",2011-08-15
"12622","A/mallard/Ohio/11OS2016/2011C","A/mallard/Ohio/11OS2016/2011","H1N1","nz","NCBI",2011-08-16
"12623","A/mallard/Ohio/11OS2033/2011C","A/mallard/Ohio/11OS2033/2011","H7N8","nz","NCBI",2011-08-17
"12624","A/mallard/Ohio/11OS2044/2011C","A/mallard/Ohio/11OS2044/2011","H10N7","nz","NCBI",2011-08-17
"12625","A/mallard/Ohio/11OS2047/2011C","A/mallard/Ohio/11OS2047/2011","H4N8","nz","NCBI",2011-08-17
"12626","A/mallard/Ohio/11OS2048/2011C","A/mallard/Ohio/11OS2048/2011","H1N1","nz","NCBI",2011-08-17
"12627","A/mallard/Ohio/11OS2049/2011C","A/mallard/Ohio/11OS2049/2011","H3N6","nz","NCBI",2011-08-17
"12628","A/mallard/Ohio/11OS2073/2011C","A/mallard/Ohio/11OS2073/2011","H1N2","nz","NCBI",2011-08-18
"12629","A/mallard/Ohio/11OS2078/2011C","A/mallard/Ohio/11OS2078/2011","H1N1","nz","NCBI",2011-08-18
"12630","A/mallard/Ohio/11OS2083/2011C","A/mallard/Ohio/11OS2083/2011","H4N8","nz","NCBI",2011-08-18
"12631","A/mallard/Ohio/11OS2085/2011C","A/mallard/Ohio/11OS2085/2011","H4N6","nz","NCBI",2011-08-18
"12632","A/mallard/Ohio/11OS2091/2011C","A/mallard/Ohio/11OS2091/2011","H4N8","nz","NCBI",2011-08-19
"12633","A/mallard/Ohio/11OS2092/2011C","A/mallard/Ohio/11OS2092/2011","H10N1","nz","NCBI",2011-08-19
"12634","A/mallard/Ohio/11OS2095/2011C","A/mallard/Ohio/11OS2095/2011","H4N1","nz","NCBI",2011-08-19
"12635","A/mallard/Ohio/11OS2096/2011C","A/mallard/Ohio/11OS2096/2011","H4N8","nz","NCBI",2011-08-19
"12636","A/mallard/Ohio/11OS2119/2011C","A/mallard/Ohio/11OS2119/2011","H5N2","nz","NCBI",2011-08-13
"12637","A/mallard/Ohio/11OS2120/2011C","A/mallard/Ohio/11OS2120/2011","H1N1","nz","NCBI",2011-08-13
"12638","A/mallard/Ohio/11OS2128/2011C","A/mallard/Ohio/11OS2128/2011","H1N1","nz","NCBI",2011-08-14
"12639","A/mallard/Ohio/11OS2141/2011C","A/mallard/Ohio/11OS2141/2011","H3N2","nz","NCBI",2011-08-15
"12640","A/mallard/Ohio/11OS2142/2011C","A/mallard/Ohio/11OS2142/2011","H3N1","nz","NCBI",2011-08-15
"12641","A/mallard/Ohio/11OS2145/2011C","A/mallard/Ohio/11OS2145/2011","H10N7","nz","NCBI",2011-08-15
"12642","A/mallard/Ohio/11OS2149/2011C","A/mallard/Ohio/11OS2149/2011","H2N3","nz","NCBI",2011-08-15
"12643","A/mallard/Ohio/11OS2150/2011C","A/mallard/Ohio/11OS2150/2011","H3N1","nz","NCBI",2011-08-15
"12644","A/mallard/Ohio/11OS2153/2011C","A/mallard/Ohio/11OS2153/2011","H3N8","nz","NCBI",2011-08-22
"12645","A/mallard/Ohio/11OS2156/2011C","A/mallard/Ohio/11OS2156/2011","H5N2","nz","NCBI",2011-08-22
"12646","A/mallard/Ohio/11OS2202/2011C","A/mallard/Ohio/11OS2202/2011","H4N8","nz","NCBI",2011-08-19
"12647","A/mallard/Ohio/11OS2204/2011C","A/mallard/Ohio/11OS2204/2011","H4N8","nz","NCBI",2011-08-19
"12648","A/mallard/Ohio/11OS2206/2011C","A/mallard/Ohio/11OS2206/2011","H10N1","nz","NCBI",2011-08-19
"12649","A/mallard/Ohio/11OS2213/2011C","A/mallard/Ohio/11OS2213/2011","H11N2","nz","NCBI",2011-08-19
"12650","A/mallard/Ohio/11OS2216/2011C","A/mallard/Ohio/11OS2216/2011","H5N1","nz","NCBI",2011-08-19
"12651","A/mallard/Ohio/11OS2221/2011C","A/mallard/Ohio/11OS2221/2011","H1N1","nz","NCBI",2011-08-19
"12652","A/mallard/Ohio/11OS2224/2011C","A/mallard/Ohio/11OS2224/2011","H1N1","nz","NCBI",2011-08-19
"12653","A/mallard/Ohio/11OS2229/2011C","A/mallard/Ohio/11OS2229/2011","H5N2","nz","NCBI",2011-08-19
"12654","A/mallard/Ohio/11OS2232/2011C","A/mallard/Ohio/11OS2232/2011","H1N1","nz","NCBI",2011-08-19
"12655","A/mallard/Ohio/11OS2239/2011C","A/mallard/Ohio/11OS2239/2011","H5N2","nz","NCBI",2011-08-19
"12656","A/mallard/Ohio/11OS2240/2011C","A/mallard/Ohio/11OS2240/2011","H6N1","nz","NCBI",2011-08-19
"12657","A/mallard/Ohio/122/1989C","A/mallard/Ohio/122/1989","H10N7","nz","NCBI",1989-10-19
"12658","A/mallard/Ohio/123/1989C","A/mallard/Ohio/123/1989","H6N8","nz","NCBI",1989-06-15
"12659","A/mallard/Ohio/12OS2174/2012C","A/mallard/Ohio/12OS2174/2012","H6N1","nz","NCBI",2012-11-13
"12660","A/mallard/Ohio/12OS2218/2012C","A/mallard/Ohio/12OS2218/2012","H5N1","nz","NCBI",2012-11-16
"12661","A/mallard/Ohio/12OS2351/2012C","A/mallard/Ohio/12OS2351/2012","H3N6","nz","NCBI",2012-09-01
"12662","A/mallard/Ohio/12OS4697/2012C","A/mallard/Ohio/12OS4697/2012","H11N9","nz","NCBI",2012-10-13
"12663","A/mallard/Ohio/12OS5547/2012C","A/mallard/Ohio/12OS5547/2012","H4N6","nz","NCBI",2012-11-17
"12664","A/mallard/Ohio/13OS1351/2013M","A/mallard/Ohio/13OS1351/2013","H1N8","nz","NCBI",2013-08-01
"12665","A/mallard/Ohio/13OS1966/2013K","A/mallard/Ohio/13OS1966/2013","H1N8","nz","NCBI",2013-08-06
"12666","A/mallard/Ohio/13OS1972/2013K","A/mallard/Ohio/13OS1972/2013","H2N8","nz","NCBI",2013-08-06
"12667","A/mallard/Ohio/13OS1979/2013K","A/mallard/Ohio/13OS1979/2013","H10N7","nz","NCBI",2013-08-08
"12668","A/mallard/Ohio/13OS1981/2013K","A/mallard/Ohio/13OS1981/2013","H4N8","nz","NCBI",2013-08-06
"12669","A/mallard/Ohio/13OS1984/2013K","A/mallard/Ohio/13OS1984/2013","H4N8","nz","NCBI",2013-08-06
"12670","A/mallard/Ohio/13OS1988/2013K","A/mallard/Ohio/13OS1988/2013","H4N8","nz","NCBI",2013-08-06
"12671","A/mallard/Ohio/13OS1989/2013K","A/mallard/Ohio/13OS1989/2013","H4N8","nz","NCBI",2013-08-06
"12672","A/mallard/Ohio/13OS3856/2013K","A/mallard/Ohio/13OS3856/2013","H9N2","nz","NCBI",2013-10-12
"12673","A/mallard/Ohio/13OS5188/2013K","A/mallard/Ohio/13OS5188/2013","H10N8","nz","NCBI",2013-08-06
"12674","A/mallard/Ohio/13OS5191/2013K","A/mallard/Ohio/13OS5191/2013","H10N8","nz","NCBI",2013-12-04
"12675","A/mallard/Ohio/14OS0435/2014C","A/mallard/Ohio/14OS0435/2014","H4N8","nz","NCBI",2014-08-26
"12676","A/mallard/Ohio/14OS0440/2014C","A/mallard/Ohio/14OS0440/2014","H4N8","nz","NCBI",2014-08-26
"12677","A/mallard/Ohio/14OS0441/2014C","A/mallard/Ohio/14OS0441/2014","H4N8","nz","NCBI",2014-08-26
"12678","A/mallard/Ohio/14OS0460/2014C","A/mallard/Ohio/14OS0460/2014","H5N2","nz","NCBI",2014-08-27
"12679","A/mallard/Ohio/14OS0464/2014C","A/mallard/Ohio/14OS0464/2014","H5N2","nz","NCBI",2014-08-27
"12680","A/mallard/Ohio/14OS0468/2014C","A/mallard/Ohio/14OS0468/2014","H3N2","nz","NCBI",2014-08-27
"12681","A/mallard/Ohio/14OS0470/2014C","A/mallard/Ohio/14OS0470/2014","H3N2","nz","NCBI",2014-08-27
"12682","A/mallard/Ohio/14OS0550/2014C","A/mallard/Ohio/14OS0550/2014","H3N2","nz","NCBI",2014-08-22
"12683","A/mallard/Ohio/14OS0551/2014C","A/mallard/Ohio/14OS0551/2014","H4N8","nz","NCBI",2014-08-22
"12684","A/mallard/Ohio/14OS0554/2014C","A/mallard/Ohio/14OS0554/2014","H3N2","nz","NCBI",2014-08-22
"12685","A/mallard/Ohio/14OS0558/2014C","A/mallard/Ohio/14OS0558/2014","H5N2","nz","NCBI",2014-08-22
"12686","A/mallard/Ohio/14OS0568/2014C","A/mallard/Ohio/14OS0568/2014","H4N8","nz","NCBI",2014-08-22
"12687","A/mallard/Ohio/14OS0569/2014C","A/mallard/Ohio/14OS0569/2014","H3N2","nz","NCBI",2014-08-22
"12688","A/mallard/Ohio/14OS0572/2014C","A/mallard/Ohio/14OS0572/2014","H4N8","nz","NCBI",2014-08-22
"12689","A/mallard/Ohio/14OS0573/2014C","A/mallard/Ohio/14OS0573/2014","H4N8","nz","NCBI",2014-08-22
"12690","A/mallard/Ohio/14OS0589/2014C","A/mallard/Ohio/14OS0589/2014","H3N2","nz","NCBI",2014-08-26
"12691","A/mallard/Ohio/14OS0770/2014C","A/mallard/Ohio/14OS0770/2014","H3N6","nz","NCBI",2014-08-26
"12692","A/mallard/Ohio/14OS0961/2014C","A/mallard/Ohio/14OS0961/2014","H3N2","nz","NCBI",2014-09-03
"12693","A/mallard/Ohio/14OS0965/2014C","A/mallard/Ohio/14OS0965/2014","H4N2","nz","NCBI",2014-09-03
"12694","A/mallard/Ohio/14OS0981/2014C","A/mallard/Ohio/14OS0981/2014","H10N7","nz","NCBI",2014-09-04
"12695","A/mallard/Ohio/14OS0985/2014C","A/mallard/Ohio/14OS0985/2014","H3N8","nz","NCBI",2014-09-04
"12696","A/mallard/Ohio/14OS0986/2014C","A/mallard/Ohio/14OS0986/2014","H3N2","nz","NCBI",2014-09-04
"12697","A/mallard/Ohio/14OS0999/2014C","A/mallard/Ohio/14OS0999/2014","H3N2","nz","NCBI",2014-09-04
"12698","A/mallard/Ohio/14OS3201/2014C","A/mallard/Ohio/14OS3201/2014","H4N6","nz","NCBI",2014-11-18
"12699","A/mallard/Ohio/14OS3237/2014C","A/mallard/Ohio/14OS3237/2014","H10N7","nz","NCBI",2014-11-24
"12700","A/mallard/Ohio/14OS3363/2014C","A/mallard/Ohio/14OS3363/2014","H2N3","nz","NCBI",2014-11-15
"12701","A/mallard/Ohio/14OS3372/2014C","A/mallard/Ohio/14OS3372/2014","H5N2","nz","NCBI",2014-12-02
"12702","A/mallard/Ohio/14OS3373/2014C","A/mallard/Ohio/14OS3373/2014","H5N2","nz","NCBI",2014-12-02
"12703","A/mallard/Ohio/14OS3379/2014C","A/mallard/Ohio/14OS3379/2014","H5N2","nz","NCBI",2014-12-07
"12704","A/mallard/Ohio/14OS3394/2014C","A/mallard/Ohio/14OS3394/2014","H5N2","nz","NCBI",2014-12-13
"12705","A/mallard/Ohio/1506/2006C","A/mallard/Ohio/1506/2006","H3N6","nz","NCBI",2006-06-15
"12706","A/mallard/Ohio/156/1990C","A/mallard/Ohio/156/1990","H3N6","nz","NCBI",1990-10-18
"12707","A/mallard/Ohio/15OS3598/2015K","A/mallard/Ohio/15OS3598/2015","H1N1","nz","NCBI",2015-08-21
"12708","A/mallard/Ohio/15OS3603/2015K","A/mallard/Ohio/15OS3603/2015","H3N8","nz","NCBI",2015-08-21
"12709","A/mallard/Ohio/15OS3606/2015K","A/mallard/Ohio/15OS3606/2015","H3N8","nz","NCBI",2015-08-21
"12710","A/mallard/Ohio/15OS3614/2015K","A/mallard/Ohio/15OS3614/2015","H4N8","nz","NCBI",2015-08-21
"12711","A/mallard/Ohio/15OS3981/2015K","A/mallard/Ohio/15OS3981/2015","H4N6","nz","NCBI",2015-08-07
"12712","A/mallard/Ohio/15OS3986/2015K","A/mallard/Ohio/15OS3986/2015","H3N2","nz","NCBI",2015-08-07
"12713","A/mallard/Ohio/15OS3988/2015K","A/mallard/Ohio/15OS3988/2015","H3N1","nz","NCBI",2015-08-07
"12714","A/mallard/Ohio/15OS3997/2015K","A/mallard/Ohio/15OS3997/2015","H4N6","nz","NCBI",2015-08-11
"12715","A/mallard/Ohio/15OS4000/2015K","A/mallard/Ohio/15OS4000/2015","H1N1","nz","NCBI",2015-08-11
"12716","A/mallard/Ohio/15OS4022/2015K","A/mallard/Ohio/15OS4022/2015","H1N1","nz","NCBI",2015-08-12
"12717","A/mallard/Ohio/15OS4026/2015K","A/mallard/Ohio/15OS4026/2015","H1N1","nz","NCBI",2015-08-14
"12718","A/mallard/Ohio/15OS4177/2015K","A/mallard/Ohio/15OS4177/2015","H2N9","nz","NCBI",2015-08-14
